Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Ease of Online booking,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
1,48,1,2,3447,0,0,2,4,5,5,5,5,2,4,5,3,0,18.0,1
1,59,1,2,3888,1,5,2,5,5,4,4,4,4,4,4,5,0,0.0,1
1,45,1,2,2704,1,1,3,3,3,4,3,3,5,3,3,3,0,0.0,1
1,44,0,0,1188,5,4,2,4,3,2,4,5,4,1,3,2,0,0.0,1
1,41,1,2,2173,3,3,5,5,4,4,4,4,4,5,4,3,0,0.0,1
1,29,1,2,2542,5,4,5,5,5,5,5,2,1,3,2,5,18,55.0,1
1,37,1,2,1042,3,3,5,5,5,4,2,5,5,5,5,5,136,120.0,1
1,60,1,2,731,5,5,4,5,4,4,4,4,4,3,4,3,0,0.0,1
1,38,1,0,820,4,5,4,4,4,4,5,1,4,2,3,4,27,23.0,1
1,40,1,2,696,3,3,2,5,5,4,4,4,4,5,4,3,1,0.0,1
1,19,0,0,493,5,5,3,5,3,3,4,5,4,3,4,3,0,0.0,1
1,47,1,2,1592,1,1,2,3,5,5,5,5,5,4,5,5,0,0.0,1
1,35,1,0,204,3,1,3,3,3,3,1,2,3,4,2,3,3,2.0,1
1,23,0,1,220,0,0,5,0,5,5,3,3,5,5,5,5,0,2.0,1
1,43,0,0,1448,0,0,3,0,3,3,3,3,1,3,5,3,0,0.0,1
1,42,1,2,2393,1,3,3,5,4,4,4,4,4,5,4,5,0,21.0,1
1,66,1,0,1091,4,2,2,5,4,4,4,4,4,5,4,1,0,0.0,1
0,27,1,2,151,0,0,4,0,4,4,3,2,4,5,5,4,0,0.0,1
1,46,1,2,3840,1,1,4,4,4,5,5,5,5,4,5,4,0,6.0,1
1,40,1,2,1814,3,3,2,5,4,5,5,5,5,3,5,4,0,3.0,1
1,37,1,2,2421,3,3,2,4,4,5,5,5,5,3,5,5,4,1.0,1
1,22,1,2,1750,4,4,5,5,5,5,5,4,4,3,5,5,13,0.0,1
1,36,1,0,551,4,4,4,4,4,4,5,1,2,5,2,4,0,0.0,1
1,39,1,2,3133,3,3,2,5,5,3,3,4,3,1,3,3,0,0.0,1
1,53,1,2,1372,3,3,3,4,5,4,4,4,4,3,4,3,0,0.0,1
1,47,0,0,813,5,5,3,5,3,3,3,2,3,4,3,3,2,0.0,1
1,52,1,2,3496,5,5,3,4,5,5,5,5,5,4,5,3,0,0.0,1
1,56,1,2,2273,1,1,4,3,4,4,4,4,4,3,4,5,0,6.0,1
1,41,1,2,2158,1,1,5,4,4,5,5,5,5,3,5,5,0,0.0,1
1,38,1,0,591,3,4,3,3,3,3,4,4,5,3,5,3,0,0.0,1
1,41,1,2,895,2,2,3,4,4,4,4,4,4,4,4,3,0,0.0,1
0,20,1,2,590,4,4,2,4,1,2,4,3,5,3,4,2,0,0.0,1
0,24,1,2,584,4,4,3,4,4,3,3,4,5,3,5,3,27,8.0,1
0,20,1,2,1127,4,4,5,4,5,5,3,5,5,5,5,5,21,20.0,1
0,25,1,2,1174,5,4,3,4,1,3,4,1,2,3,1,3,0,0.0,1
1,50,1,2,2792,5,5,4,5,5,2,2,2,2,4,2,5,7,0.0,1
1,23,1,2,3397,3,2,5,4,5,5,3,4,5,3,4,5,0,0.0,1
1,15,1,2,1389,4,3,5,5,5,5,4,3,4,5,4,5,0,0.0,1
1,35,1,2,199,5,5,1,1,4,4,4,4,4,3,4,4,0,0.0,1
1,58,1,2,3914,3,3,2,5,4,5,5,5,5,3,5,4,3,0.0,1
1,59,1,2,594,2,2,4,5,5,4,4,4,4,3,4,3,0,0.0,1
1,59,1,2,3861,0,0,2,5,4,1,1,1,1,5,1,3,0,0.0,1
1,58,1,2,1450,2,2,5,4,5,5,5,5,5,5,5,4,0,0.0,1
0,21,1,0,319,4,4,1,4,1,1,3,4,2,4,5,1,13,3.0,1
1,41,1,2,2835,4,4,5,3,2,5,5,5,5,5,5,4,1,0.0,1
1,32,1,2,1874,3,3,4,4,4,4,1,3,4,4,3,4,0,4.0,1
1,45,1,2,2272,5,5,5,5,5,5,5,5,5,5,5,3,0,0.0,1
1,57,0,1,2704,5,5,5,3,4,3,3,5,3,4,3,4,0,0.0,1
1,35,1,0,1242,5,2,5,5,5,5,2,3,5,1,2,5,0,13.0,1
1,45,1,2,315,5,5,2,4,4,5,5,5,5,3,5,5,1,0.0,1
1,31,1,2,1892,4,4,5,5,5,5,2,5,3,3,4,5,0,0.0,1
1,27,1,2,1310,1,1,2,2,2,2,4,3,4,5,5,2,0,1.0,1
0,21,1,2,944,0,0,4,0,4,4,5,5,5,5,5,4,0,5.0,1
1,34,1,2,1999,4,4,4,4,4,5,5,5,5,5,5,5,0,0.0,1
1,47,1,2,837,5,5,5,5,4,5,5,5,5,4,5,5,0,0.0,1
1,55,1,2,227,4,4,3,4,4,4,4,4,4,3,4,4,7,1.0,1
0,80,1,2,214,2,1,1,3,2,5,5,2,5,3,5,3,12,0.0,1
1,51,1,2,1237,2,2,5,5,5,5,2,4,3,5,3,5,195,180.0,1
1,54,1,2,2632,3,3,2,5,4,3,3,4,3,3,3,5,0,0.0,1
1,23,1,0,867,4,5,4,5,4,4,5,5,2,3,3,4,0,3.0,1
1,54,1,2,1855,4,4,2,4,4,4,4,4,4,4,4,4,1,0.0,1
1,40,1,2,448,1,1,4,2,5,4,4,4,4,1,4,4,0,9.0,1
1,47,1,2,3395,2,3,4,5,4,4,4,4,4,5,4,5,0,0.0,1
1,22,1,2,2797,3,3,4,4,4,4,3,5,4,4,4,4,0,0.0,1
1,38,1,0,718,4,4,4,4,4,4,3,4,3,4,4,4,36,39.0,1
1,68,1,2,369,2,2,5,5,5,4,4,4,4,4,4,5,8,5.0,1
1,28,1,2,1790,0,0,5,3,3,5,5,4,5,5,4,5,0,0.0,1
1,37,1,2,3155,5,5,4,1,4,5,5,4,3,2,5,4,4,10.0,1
1,60,0,0,599,0,0,3,4,3,1,1,0,1,4,1,3,0,0.0,1
1,51,1,2,2329,3,3,4,4,5,4,4,5,4,4,4,5,0,0.0,1
1,56,1,2,3980,4,4,3,5,5,4,4,4,4,5,4,3,8,9.0,1
1,39,1,2,119,4,4,5,3,2,5,5,5,3,3,5,2,0,0.0,1
1,44,1,2,3169,4,4,4,5,5,5,5,5,5,5,5,5,0,0.0,1
1,22,1,2,2536,5,5,5,5,5,5,5,5,5,2,4,5,0,0.0,1
1,29,1,1,701,0,0,5,0,5,5,1,2,1,2,2,5,0,0.0,1
1,39,1,2,1841,3,3,5,4,5,4,4,4,4,3,4,4,0,13.0,1
1,42,1,2,3301,5,5,2,4,4,5,5,5,4,5,5,3,0,0.0,1
1,41,1,2,677,2,2,3,4,5,4,4,4,4,4,4,4,0,0.0,1
1,33,1,0,302,5,3,5,4,5,5,1,1,4,1,4,5,0,0.0,1
1,27,1,2,2470,5,1,4,4,4,4,5,2,4,4,5,4,28,17.0,1
1,48,1,2,2521,3,3,2,3,4,5,5,5,5,4,5,3,0,0.0,1
1,32,1,2,3878,4,4,4,4,4,4,4,5,4,5,5,4,0,0.0,1
1,48,1,0,377,4,4,4,4,4,4,3,2,3,2,2,4,83,71.0,1
1,56,1,2,1522,2,2,2,5,4,4,4,4,4,3,4,3,0,0.0,1
1,49,1,2,3231,3,3,5,5,5,5,5,5,5,3,5,5,12,0.0,1
1,27,0,0,563,5,5,2,5,4,2,4,2,4,5,4,2,0,0.0,1
1,40,1,2,449,2,2,3,5,5,4,4,4,4,5,4,4,1,16.0,1
1,43,1,2,2602,1,1,2,4,4,4,4,4,4,3,4,4,5,1.0,1
1,64,0,0,321,4,4,5,3,4,2,2,4,3,2,2,1,0,0.0,1
1,49,1,2,2464,4,4,3,5,5,5,5,4,5,4,5,3,20,14.0,1
1,22,0,0,1671,0,0,3,0,3,3,2,3,1,3,1,3,12,5.0,1
1,34,1,1,420,3,3,4,3,3,5,5,2,3,3,2,3,177,167.0,1
1,37,1,2,528,4,3,4,4,5,5,5,5,5,5,5,5,0,0.0,1
1,31,1,2,2174,3,3,2,2,2,2,4,3,2,5,3,2,0,0.0,1
1,52,1,2,2586,1,1,4,4,4,3,3,3,5,4,5,4,123,164.0,1
1,35,1,2,647,3,3,2,5,5,4,4,4,4,5,4,3,0,0.0,1
1,47,1,2,3704,1,2,5,4,5,5,5,5,5,3,5,4,0,0.0,1
1,51,1,2,1758,1,1,4,4,5,4,4,4,4,4,4,4,0,0.0,1
0,50,1,2,992,3,3,2,3,1,2,4,5,4,3,4,2,0,8.0,1
1,51,1,2,3069,5,5,3,5,5,5,5,5,5,5,5,5,48,79.0,1
1,68,1,0,89,2,5,2,2,5,1,1,2,1,4,1,1,13,12.0,1
1,47,1,2,522,5,5,5,2,1,3,3,4,3,1,3,4,26,40.0,1
1,33,1,1,459,4,1,4,4,4,4,5,2,5,1,5,4,10,7.0,1
1,46,1,2,427,3,3,3,4,4,5,5,5,5,3,5,3,0,0.0,1
1,55,1,2,2004,2,2,4,5,5,4,4,4,4,1,4,4,18,14.0,1
1,43,1,0,1428,5,1,3,5,3,3,2,5,2,3,5,3,0,0.0,1
1,44,1,0,844,4,4,4,4,4,4,1,4,1,2,3,4,0,0.0,1
0,24,1,0,750,4,4,1,4,1,1,5,5,5,4,4,1,0,0.0,1
1,51,1,2,1660,5,5,3,3,5,4,4,4,4,5,4,5,0,0.0,1
0,25,1,2,484,5,5,5,5,5,5,5,2,4,5,4,5,0,0.0,1
1,58,1,2,772,2,2,1,4,5,5,5,4,5,5,5,1,0,2.0,1
1,41,1,2,419,3,3,1,4,1,4,4,4,4,2,4,2,0,0.0,1
1,40,1,2,3503,1,1,4,1,3,5,5,5,5,1,5,4,3,0.0,1
1,25,1,2,954,4,4,4,4,4,4,1,3,5,3,5,4,1,0.0,1
1,48,1,2,248,5,5,5,5,4,5,5,5,5,4,5,5,8,9.0,1
1,50,0,0,888,4,3,1,3,4,3,3,3,3,5,3,4,3,5.0,1
1,40,1,2,1891,5,5,2,4,5,5,5,5,5,3,5,3,37,30.0,1
1,52,1,2,1379,1,2,5,5,5,4,4,4,4,5,4,5,6,0.0,1
1,37,1,2,680,5,5,2,4,5,5,5,5,5,4,5,5,13,10.0,1
0,24,1,0,594,0,0,3,0,3,3,3,2,4,5,5,3,53,52.0,1
1,56,1,2,1564,5,5,3,4,5,5,5,4,5,5,5,3,0,0.0,1
1,30,1,2,2667,5,5,4,4,4,4,5,2,4,4,4,4,0,0.0,1
1,53,1,2,3767,4,1,5,5,5,4,4,4,4,3,4,3,0,0.0,1
1,58,1,2,1810,4,4,1,2,2,5,5,5,3,2,5,2,0,0.0,1
1,51,1,2,370,2,2,3,5,4,3,3,3,3,4,3,5,0,0.0,1
1,78,1,2,1775,5,5,3,1,2,5,5,5,5,3,5,5,0,19.0,1
1,14,1,2,2366,5,2,4,4,4,4,4,2,5,5,4,4,0,21.0,1
1,45,1,2,1464,2,2,5,5,4,5,5,5,5,3,5,4,49,29.0,1
1,28,1,2,2034,2,2,3,4,3,3,5,2,3,1,2,3,2,0.0,1
1,38,1,2,457,4,4,4,3,1,4,4,4,4,5,4,1,0,0.0,1
1,46,1,2,406,3,1,4,5,5,5,5,5,5,5,5,5,0,0.0,1
1,43,1,2,332,1,1,4,4,4,4,4,4,4,4,4,4,0,0.0,1
1,46,1,0,290,4,2,5,3,4,4,4,4,4,1,4,3,0,0.0,1
1,26,1,2,3797,2,2,5,5,5,5,3,3,5,3,4,5,0,0.0,1
1,38,1,0,1190,5,3,5,4,5,5,3,1,3,2,4,5,10,9.0,1
1,52,1,2,1620,1,1,5,4,4,2,2,2,2,4,2,4,18,5.0,1
1,42,1,2,2747,2,2,2,4,5,3,3,3,3,4,3,5,0,4.0,1
0,37,1,2,334,4,4,5,4,5,5,5,5,5,3,5,5,7,0.0,1
1,48,1,2,624,3,3,4,5,4,4,4,4,4,4,4,3,0,0.0,1
0,22,1,2,528,5,5,2,5,2,2,4,4,5,3,5,2,10,1.0,1
1,39,1,2,3531,2,2,4,2,4,5,5,4,5,3,5,3,1,21.0,1
1,49,1,2,3690,0,0,3,5,5,5,5,5,5,3,5,4,0,0.0,1
1,50,1,0,480,3,4,5,4,5,3,3,3,3,4,3,4,13,0.0,1
0,61,1,2,337,2,2,5,2,5,5,4,2,4,3,4,5,119,109.0,1
1,54,1,2,2763,1,4,3,4,5,5,5,5,5,4,5,5,0,0.0,1
1,46,0,0,200,4,4,5,4,5,5,1,4,2,2,3,5,0,0.0,1
1,18,1,2,1971,1,1,4,4,4,4,1,5,2,3,4,4,0,2.0,1
1,54,1,2,3624,5,5,2,5,5,4,4,4,4,3,4,5,18,7.0,1
1,58,1,2,102,4,4,5,1,3,5,5,5,4,1,5,5,19,5.0,1
1,49,1,0,224,4,2,5,4,5,5,4,5,1,1,2,5,3,0.0,1
1,41,1,2,2236,5,5,2,4,4,4,4,4,4,5,4,4,7,42.0,1
1,29,1,2,2156,5,5,5,5,5,5,5,5,5,4,4,5,0,2.0,1
1,11,0,0,1199,5,5,4,5,4,4,3,5,1,1,5,4,0,0.0,1
1,14,0,0,557,4,4,1,4,1,1,4,3,3,2,4,1,92,86.0,1
1,34,1,2,2108,5,5,5,5,4,5,5,5,5,4,5,5,0,0.0,1
1,45,1,2,500,1,1,2,4,4,3,3,3,3,5,3,5,0,0.0,1
1,54,1,2,1846,2,5,5,4,5,4,4,4,4,3,4,4,0,0.0,1
1,37,1,0,192,5,5,5,5,5,5,5,4,5,5,5,5,0,3.0,1
1,51,1,2,407,5,5,5,4,5,4,4,4,4,3,4,5,10,2.0,1
1,37,1,0,190,3,2,3,4,3,3,3,2,5,1,5,3,0,0.0,1
1,50,1,2,2996,3,3,2,4,4,3,3,3,3,5,3,5,93,89.0,1
1,20,0,0,1562,4,4,3,4,3,3,4,4,3,2,4,3,0,0.0,1
1,26,1,0,2378,4,5,4,5,5,4,3,2,5,4,5,4,4,0.0,1
1,27,1,2,764,1,1,2,2,2,2,5,2,5,5,4,2,22,15.0,1
1,25,1,0,495,0,0,3,0,3,3,3,5,5,4,3,3,0,0.0,1
1,44,1,0,190,4,3,3,1,5,4,4,4,4,5,4,1,0,0.0,1
1,49,1,1,190,4,2,4,4,4,4,3,4,4,4,2,4,0,0.0,1
1,39,1,0,373,5,1,5,5,5,5,4,2,1,3,4,5,0,0.0,1
1,42,1,2,3906,3,3,5,5,5,4,4,4,4,5,4,3,0,0.0,1
1,57,1,2,2275,2,4,4,5,4,4,4,4,4,5,4,5,0,0.0,1
1,52,0,0,834,5,5,3,5,3,3,4,5,5,3,4,3,0,0.0,1
1,60,1,1,353,5,2,5,5,4,5,5,5,5,5,5,1,0,0.0,1
0,25,1,2,602,5,5,1,5,1,1,4,5,5,5,4,1,19,25.0,1
1,47,1,2,2556,3,4,4,5,5,5,5,5,5,3,5,3,0,0.0,1
1,51,1,2,3591,3,3,4,1,2,4,4,4,4,1,4,5,4,0.0,1
1,62,1,2,2060,5,5,4,4,5,4,4,5,4,3,4,3,0,0.0,1
1,32,0,0,925,5,5,5,5,5,5,3,1,3,4,4,5,12,0.0,1
1,35,1,2,2746,1,1,2,5,4,5,5,4,5,3,5,5,0,0.0,1
1,48,1,2,2817,3,3,5,5,5,5,5,5,5,5,5,4,0,0.0,1
1,31,1,1,308,5,4,5,4,5,5,4,4,5,1,3,5,30,15.0,1
1,53,1,2,481,1,3,5,5,5,4,4,4,4,3,4,5,0,0.0,1
1,49,1,0,764,4,1,1,3,4,4,4,4,4,1,4,2,45,32.0,1
0,22,1,2,140,5,5,2,5,2,2,4,3,5,5,4,2,2,0.0,1
1,38,1,0,395,5,3,5,5,5,5,3,5,1,3,3,5,0,0.0,1
1,58,1,2,3676,2,1,4,5,4,5,5,5,5,3,5,4,75,65.0,1
0,23,1,1,697,4,4,2,4,4,2,2,5,1,5,5,2,0,0.0,1
1,54,1,2,2794,1,1,4,5,5,4,4,4,4,4,4,5,0,1.0,1
1,47,1,2,351,5,5,4,1,4,5,5,5,5,4,5,2,0,0.0,1
1,60,1,2,332,0,0,2,4,4,5,5,5,5,4,5,5,0,0.0,1
1,55,1,2,3482,4,4,4,5,4,5,2,5,5,4,4,4,135,167.0,1
1,45,1,2,2624,2,2,2,3,2,5,5,5,4,4,5,3,0,0.0,1
1,53,1,2,1605,3,3,3,3,5,4,4,4,4,3,4,5,0,21.0,1
1,47,1,2,3907,5,4,3,5,5,5,5,5,5,3,5,5,0,0.0,1
1,28,1,2,3046,1,1,4,4,4,4,5,2,5,4,4,4,0,0.0,1
1,57,1,2,3150,5,5,2,4,4,4,4,4,4,3,4,4,0,0.0,1
1,38,1,2,1764,2,2,4,5,4,4,4,3,4,5,4,3,11,4.0,1
1,47,1,2,153,1,1,3,4,2,5,5,5,5,5,5,3,29,11.0,1
1,41,1,2,2731,4,4,4,4,5,5,5,5,5,3,5,5,0,0.0,1
0,23,1,2,214,5,5,4,5,4,4,4,2,5,5,4,4,10,60.0,1
1,40,1,1,639,4,2,4,4,4,4,3,2,4,1,4,4,14,8.0,1
1,22,1,2,399,4,4,4,4,4,4,2,1,3,2,4,4,0,0.0,1
1,55,1,2,373,4,4,2,4,4,4,4,4,4,1,4,4,9,10.0,1
1,59,1,2,1464,1,1,4,4,4,5,5,5,5,4,5,4,0,0.0,1
1,55,1,2,137,0,1,3,4,5,2,2,2,2,4,2,5,0,0.0,1
1,38,0,0,2248,0,0,3,0,3,3,4,5,5,3,4,3,3,0.0,1
1,32,1,2,82,2,2,5,5,3,5,1,5,5,5,1,5,0,0.0,1
1,49,1,2,3534,2,2,4,4,4,4,4,4,5,3,4,4,0,0.0,1
1,39,1,2,2749,2,2,4,4,3,4,4,4,4,2,4,1,0,0.0,1
1,36,1,0,545,5,2,5,5,5,5,5,2,4,4,5,5,0,0.0,1
1,30,0,0,1065,0,1,1,1,1,1,3,2,5,5,4,1,61,52.0,1
1,39,1,2,369,5,5,4,2,1,4,4,4,4,3,4,4,0,0.0,1
1,25,1,0,1222,5,4,5,5,5,5,1,3,1,2,3,5,0,2.0,1
1,45,1,2,3588,3,4,4,4,4,4,3,4,4,4,5,4,152,136.0,1
1,46,1,2,1044,2,2,3,5,4,4,4,4,4,4,4,3,0,0.0,1
1,47,1,2,333,0,0,2,4,4,2,2,2,2,5,2,4,0,0.0,1
1,36,1,0,201,4,5,4,4,4,4,2,5,1,1,4,4,0,0.0,1
1,59,1,2,2338,4,4,2,4,4,4,4,4,4,3,4,3,4,0.0,1
1,58,1,2,3099,5,5,5,4,5,4,4,4,4,5,4,5,0,0.0,1
1,44,1,2,2125,4,4,5,5,4,3,3,3,3,5,3,4,5,0.0,1
1,30,1,2,3493,1,1,2,2,2,2,5,3,4,4,4,2,0,0.0,1
1,28,1,0,846,4,3,4,4,4,3,1,1,4,4,5,4,182,174.0,1
1,47,1,2,1598,1,1,2,5,5,3,3,3,3,2,3,3,30,20.0,1
1,45,1,2,859,1,1,2,4,5,2,2,2,2,3,2,5,15,0.0,1
1,22,1,2,166,2,2,5,4,5,5,5,3,4,4,4,5,0,0.0,1
0,23,1,2,337,5,5,3,5,5,3,5,5,5,5,5,3,84,76.0,1
1,43,1,2,2257,2,2,4,4,4,5,5,5,5,4,5,3,40,49.0,1
1,27,1,2,1721,3,3,4,4,4,4,5,2,4,1,1,4,0,0.0,1
1,44,1,2,2249,4,4,3,4,5,4,4,4,4,5,4,3,0,0.0,1
1,52,1,2,3484,1,1,2,5,5,5,5,5,5,5,5,3,0,0.0,1
1,70,0,0,1399,4,4,3,5,3,2,2,4,2,5,2,3,11,0.0,1
1,34,1,2,3036,3,3,2,5,4,5,5,5,3,4,5,3,0,0.0,1
1,44,1,2,3867,2,3,2,4,4,5,5,4,5,5,5,5,105,105.0,1
1,39,1,2,3045,2,2,4,4,5,5,5,5,5,5,5,4,15,12.0,1
1,25,1,1,788,5,2,5,4,5,5,3,2,2,5,4,5,0,0.0,1
1,51,1,2,2001,1,1,5,4,4,3,3,4,3,4,3,3,2,12.0,1
0,39,1,2,282,3,3,4,3,3,4,3,5,2,4,3,4,0,0.0,1
1,29,1,1,987,4,5,4,4,4,4,5,3,5,2,4,4,0,0.0,1
1,26,1,2,484,5,5,2,2,2,2,3,4,5,5,4,2,0,0.0,1
1,49,1,2,1068,5,5,3,4,5,5,5,5,5,3,5,5,42,61.0,1
1,52,1,2,1564,1,1,5,5,5,3,3,3,3,3,3,5,0,0.0,1
1,58,1,2,3068,1,1,2,5,5,4,4,5,4,4,4,5,2,1.0,1
0,21,1,0,349,4,4,3,4,3,3,4,4,4,5,4,3,0,0.0,1
1,60,1,2,158,1,1,3,5,4,4,4,4,5,4,4,3,0,0.0,1
0,24,1,0,757,4,4,1,4,1,1,4,3,5,4,4,1,0,0.0,1
1,54,1,0,842,4,3,4,1,3,4,4,4,4,1,4,2,0,7.0,1
1,30,1,2,1452,5,5,5,5,5,5,3,5,4,3,4,5,4,8.0,1
1,40,1,0,410,4,3,4,4,4,4,5,5,3,3,4,4,0,5.0,1
1,23,1,2,3414,2,2,5,5,5,5,5,5,5,3,5,5,1,0.0,1
1,49,1,2,3714,4,4,5,4,4,5,5,5,5,5,5,3,0,0.0,1
1,60,1,2,3342,1,1,4,5,4,5,5,5,5,4,5,4,0,0.0,1
1,28,1,2,1626,1,1,4,4,4,4,2,4,1,4,1,4,0,0.0,1
1,46,1,2,1773,5,5,4,5,4,5,5,5,5,3,5,4,2,0.0,1
1,43,1,2,213,5,4,4,5,4,5,5,5,4,5,5,5,0,0.0,1
1,35,1,2,820,1,1,4,5,5,3,4,5,1,5,2,5,167,162.0,1
1,58,1,2,226,4,4,4,4,5,5,5,5,5,4,5,4,0,0.0,1
0,22,1,2,1096,5,5,1,5,1,1,3,3,5,2,3,1,0,1.0,1
1,51,1,2,1744,3,3,2,5,4,5,5,5,5,4,5,5,73,69.0,1
1,46,1,0,759,3,5,4,4,4,2,2,3,2,2,2,3,7,9.0,1
1,54,1,2,2083,3,3,3,5,4,5,5,5,5,3,5,4,1,0.0,1
1,60,1,2,3931,2,2,3,4,5,5,5,5,5,3,5,3,11,20.0,1
1,52,1,2,3073,5,5,2,4,5,5,5,5,5,5,5,5,0,0.0,1
0,21,1,2,281,4,4,1,4,1,1,4,4,4,5,4,1,0,2.0,1
1,60,1,2,930,1,1,2,4,5,5,5,5,5,3,5,5,12,12.0,1
0,54,1,0,156,5,5,4,5,4,4,3,3,1,4,3,4,0,0.0,1
1,24,1,0,651,5,4,5,5,4,5,5,4,2,5,4,5,40,23.0,1
1,45,1,0,201,5,3,2,5,1,5,5,5,5,5,5,5,0,3.0,1
1,54,1,2,199,5,4,2,5,4,5,5,5,4,4,5,4,0,0.0,1
1,28,1,2,1814,3,3,5,5,5,5,5,5,4,4,4,5,44,31.0,1
1,47,1,0,826,5,5,5,5,5,5,2,4,2,4,4,5,0,6.0,1
1,44,1,2,3931,5,5,2,4,4,5,5,5,5,3,5,4,28,43.0,1
1,26,0,1,143,4,4,4,4,4,4,1,3,3,3,3,4,12,2.0,1
1,26,1,2,2174,1,1,4,5,4,4,2,4,3,2,5,4,8,0.0,1
1,47,1,2,1952,4,4,4,5,5,3,3,4,3,3,3,3,0,0.0,1
1,40,1,2,912,5,5,4,4,5,5,5,5,5,3,5,4,0,0.0,1
1,22,1,2,500,1,1,5,5,5,5,5,4,2,4,5,5,0,0.0,1
1,27,0,0,2248,4,4,3,4,3,3,5,4,3,4,4,3,0,0.0,1
1,33,1,2,541,2,3,4,4,4,4,5,2,5,3,4,4,86,85.0,1
1,25,0,0,971,5,5,3,5,3,3,3,2,5,4,4,3,0,0.0,1
1,52,1,2,2661,2,2,5,4,1,5,5,5,4,4,5,5,0,0.0,1
1,60,1,2,3772,2,2,4,5,5,4,4,4,4,4,4,5,0,0.0,1
1,36,1,2,295,4,5,2,1,5,4,4,4,4,5,4,1,0,0.0,1
1,42,1,2,160,2,5,3,4,5,5,5,5,5,3,5,4,0,0.0,1
1,49,1,2,3578,0,0,2,1,3,5,5,5,5,4,5,3,65,95.0,1
0,29,1,2,980,5,4,3,4,3,3,4,2,5,3,4,3,0,0.0,1
1,38,1,2,1073,4,4,5,5,4,5,5,5,5,5,5,3,5,0.0,1
1,59,1,0,432,5,5,5,1,1,5,5,5,5,5,5,2,0,0.0,1
1,36,1,2,3745,2,2,2,5,4,5,5,5,5,5,5,5,0,0.0,1
1,40,1,2,2227,5,5,4,4,5,4,4,4,4,5,4,3,15,50.0,1
1,30,1,2,3001,4,4,4,4,4,4,2,1,3,3,3,4,0,0.0,1
1,27,1,0,680,0,0,4,0,4,4,3,5,2,3,2,4,57,51.0,1
1,36,1,0,302,4,4,4,4,4,4,3,3,3,1,3,4,47,32.0,1
0,21,1,2,296,5,5,3,5,3,3,5,3,4,5,5,3,69,69.0,1
1,50,1,2,1825,1,1,4,1,5,5,5,5,3,3,5,4,0,0.0,1
1,34,1,2,2308,3,3,5,5,1,4,4,4,4,2,4,2,0,0.0,1
1,54,1,2,3192,3,3,2,5,5,2,2,2,2,5,2,5,5,0.0,1
1,27,1,2,2329,4,4,4,4,4,4,4,2,4,4,4,4,0,0.0,1
1,56,1,2,1849,1,1,3,5,5,5,5,5,5,3,5,4,11,0.0,1
1,46,1,2,1786,1,1,3,5,5,5,5,5,5,5,5,3,1,7.0,1
1,60,0,0,895,0,0,4,3,4,2,2,0,2,4,2,1,10,2.0,1
1,51,1,2,919,2,2,5,5,5,4,4,3,4,4,4,3,13,5.0,1
1,33,0,0,605,4,4,4,4,4,4,1,3,5,2,5,4,0,0.0,1
1,39,1,0,399,4,2,4,4,4,4,4,3,1,5,2,4,0,0.0,1
1,44,1,2,1085,5,5,3,4,5,5,5,5,5,5,5,4,0,0.0,1
1,22,1,2,1674,5,5,4,4,4,4,4,5,4,4,5,4,0,0.0,1
1,32,1,2,2142,5,5,4,5,4,4,5,2,4,4,4,4,0,0.0,1
1,42,1,2,1436,5,5,3,5,4,4,4,4,4,4,4,3,8,0.0,1
1,48,1,2,1337,4,4,4,4,4,5,5,5,5,5,5,4,0,0.0,1
1,39,1,2,3535,4,4,3,5,5,5,5,5,5,4,5,5,1,40.0,1
1,60,1,2,2479,1,1,3,5,5,4,4,4,4,4,4,3,0,0.0,1
1,56,1,2,3527,5,5,4,5,5,5,5,5,5,3,5,3,0,0.0,1
1,43,1,2,846,1,1,2,4,4,2,2,2,2,3,2,4,25,20.0,1
1,55,1,2,337,5,2,2,5,5,3,3,4,3,5,3,4,0,0.0,1
1,48,1,2,895,3,3,4,5,4,5,5,5,5,5,5,5,0,0.0,1
1,49,1,2,1009,5,5,5,5,4,5,5,5,5,3,5,5,0,0.0,1
1,17,0,0,315,5,5,2,5,2,2,5,3,4,3,4,2,0,15.0,1
0,26,1,2,697,5,4,1,4,1,1,4,2,4,3,4,1,34,33.0,1
1,55,1,2,3389,3,3,4,5,4,5,5,5,5,5,5,5,7,0.0,1
0,23,1,0,620,4,4,3,4,3,3,2,1,4,5,3,3,0,0.0,1
1,30,1,2,2629,0,0,1,1,1,1,5,4,4,4,4,1,0,0.0,1
1,26,1,1,246,4,5,4,4,3,4,3,3,2,4,2,4,0,0.0,1
1,53,1,2,376,1,1,3,4,5,5,5,5,5,5,5,5,0,0.0,1
1,50,1,2,2168,3,3,2,4,5,5,5,5,5,4,5,4,6,24.0,1
1,32,1,2,2725,5,3,5,5,5,5,5,4,4,4,5,5,12,19.0,1
1,38,1,2,3668,5,5,1,4,2,4,4,4,4,1,4,4,7,0.0,1
1,50,1,2,2808,0,1,3,4,4,3,3,3,3,5,3,4,9,23.0,1
